"Gene","Module","GS","GS_pvalue","MM","MM_pvalue","kTotal","kWithin","Module_Trait_Cor","Module_Trait_Pval"
"ANO10","brown",0.145204500265234,0.68897798154736,0.783253559976516,0.00736411557906934,104.375533825606,82.9482068496386,NA,NA
"ENSG00000301056","turquoise",-0.14518677016505,0.68901436454655,-0.9112611668988,0.000243455366958517,495.993767902066,179.661705697019,NA,NA
"RAPGEF5","blue",-0.145174025117748,0.689040518337483,0.878549455463182,0.000820038955592191,363.100450524018,208.632483193568,NA,NA
"CHTOP","brown",0.145147692430667,0.689094555921609,0.892808513978647,0.000506561654696217,663.973293988202,288.589834001823,NA,NA
"DUT","salmon",-0.145107656064531,0.689176717395113,0.841929988965084,0.00224660190508848,418.095909076432,11.3280915306926,NA,NA
"GTF2F1","turquoise",0.14487364501411,0.689657006610282,0.78617795787819,0.00700125357288759,241.713946203772,174.396861481151,NA,NA
"HDAC6","yellow",-0.144853498715327,0.689698359966755,0.734407967398883,0.0155696355619735,35.9611017544529,20.096906843281,NA,NA
"EPRS1","turquoise",-0.14483133499541,0.689743855242756,0.94771070415182,3.06982965916708e-05,700.539874235982,552.27184477799,NA,NA
"RAB27A","turquoise",-0.144810909067581,0.689785784160496,-0.845577412240495,0.00205582899296064,283.57372089233,104.391118225695,NA,NA
"PHF23","turquoise",0.144791518060314,0.68982558936889,0.77798709435996,0.00805088482686001,239.593483091277,137.657992675318,NA,NA
"ENSG00000270022","turquoise",0.144782545427766,0.689844008319394,-0.930731787671613,9.25868360024754e-05,363.380535654536,168.486381631362,NA,NA
"NOTCH2NLA","blue",-0.14473792192674,0.689935613274172,0.964406927200496,6.72618117208957e-06,513.371423158776,339.600436522154,NA,NA
"SIPA1","turquoise",0.1447341463254,0.689943364149986,0.779651674062263,0.00782911964768743,234.927604744157,166.292665739725,NA,NA
"ANTXR1","blue",-0.144701463631866,0.690010459050033,0.900680960184284,0.00037703755052685,444.186351893113,249.504639076337,NA,NA
"PHACTR4","turquoise",-0.144680158603726,0.69005419757945,-0.783891626069251,0.00728383259964214,257.732064900081,71.4478087402839,NA,NA
"ZNF44","turquoise",0.144574447903757,0.6902712304243,-0.863303123044114,0.00129102016020464,256.094974713134,108.343612300222,NA,NA
"CYB561","turquoise",0.144515908446778,0.690391425536404,0.778637072298719,0.0079637689562105,224.148516415724,143.228147479058,NA,NA
"YWHAQ","turquoise",-0.144490713357199,0.690443158829905,0.972806405409378,2.31526884313401e-06,806.066556246012,660.692435107148,NA,NA
"BRI3","darkgrey",0.144467530668536,0.690490761062864,-0.811591084013288,0.00436173680703319,42.5320773685408,3.9124798648414,NA,NA
"ATF1","turquoise",-0.144306390190861,0.69082166626258,0.790876369422229,0.00644511266729402,263.204074416853,192.861500913242,NA,NA
"BRI3BP","blue",0.144267508718915,0.690901517207615,-0.695269226336904,0.0256060030623599,141.425547934662,20.9808187190225,NA,NA
"ENSG00000271793","red",0.144192014236232,0.691056568192683,0.584871089023403,0.0757364617099328,21.5556867014591,7.36950956101587,NA,NA
"AP2A1","black",0.14418014615898,0.691080943856086,0.908030830378146,0.000279764508006267,346.330723768936,46.7600173600585,NA,NA
"ZNF428","darkorange",-0.144141059783094,0.691161224575971,-0.895562689085492,0.000458043646957954,558.203156131102,4.6003201248368e-12,NA,NA
"KAT5","blue",0.144114662496773,0.69121544434911,-0.669000100484206,0.034397299147489,41.1751498401516,11.3470751538682,NA,NA
"GINS1","turquoise",-0.144073984896652,0.691298998224229,0.845197591520956,0.00207512750057792,282.601271490003,238.89882531046,NA,NA
"GNAI3","midnightblue",0.144055854078445,0.691336240820665,-0.761395544869146,0.0105101838653649,86.7575938259347,2.28629995521448,NA,NA
"MCRIP1","turquoise",-0.144049616136609,0.69134905434327,0.931616058999458,8.80445671019314e-05,594.25064289097,509.238968361569,NA,NA
"ATG101","turquoise",-0.144017812301911,0.691414384544584,0.875580698793777,0.000899845336705644,375.705946040286,311.649238006415,NA,NA
"SPSB1","midnightblue",0.143931864707704,0.691590943923907,0.823829378749418,0.00338702391775313,75.0953588015089,4.92707128430541,NA,NA
"IFIT3","brown",-0.143886515121249,0.691684109515223,-0.697791967377196,0.0248529002454864,42.9776861908935,5.61639467182944,NA,NA
"BCAS3","blue",0.143827021089088,0.691806338917276,0.844692690246428,0.00210098353462848,237.310978856348,144.912549032618,NA,NA
"SLC2A3","green",0.143800486566543,0.691860855675542,0.901005746088729,0.000372280358287222,110.439351923554,41.5036588990755,NA,NA
